Index,Var 1,Var 2,var 3
1378,0.063905759,0.87285989,0.307199316
1379,0.742545854,0.755821406,0.654316843
1380,0.956022828,0.12326426,0.712454604
1381,0.24753563,0.507400739,0.313608203
1382,0.094119083,0.785637989,0.220892972
1383,0.059114353,0.592272713,0.909512619
1384,0.527573473,0.504440443,0.958983123
1385,0.304788354,0.044984283,0.273995178
1386,0.389904477,0.677877132,0.273567919
1387,0.507675405,0.042085025,0.327890866
1388,0.505874813,0.257942442,0.46745201
1389,0.970549638,0.980010376,0.154606769
1390,0.243903928,0.970152898,0.808587909
1391,0.743278298,0.584917753,0.636188849
1392,0.714102603,0.40375988,0.208563494
1393,0.740470595,0.102267525,0.255348369
1394,0.248115482,0.91134373,0.504623554
1395,0.953947569,0.484206671,0.060945463
1396,0.921353801,0.788537248,0.681234169
1397,0.502273629,0.09582812,0.982573931
1398,0.307992798,0.911465804,0.252082888
1399,0.606707968,0.424512467,0.792321543
1400,0.326303903,0.00900296,0.016327403
1401,0.599078341,0.223883786,0.169225135
1402,0.556871242,0.173497726,0.132908109
1403,0.882900479,0.08005005,0.652760399
1404,0.425794244,0.181737724,0.543595691
1405,0.504013184,0.179723502,0.897183142
1406,0.764610736,0.842738121,0.847834712
1407,0.771813105,0.708944975,0.689870907
1408,0.1117893,0.026703696,0.41502121
1409,0.325113681,0.447431867,0.789757988
1410,0.333841975,0.392071291,0.43427839
1411,0.29136021,0.366252632,0.911465804
1412,0.340800195,0.234504227,0.378612629
1413,0.858821375,0.016113773,0.244300668
1414,0.478377636,0.4631489,0.619464705
1415,0.804376354,0.830500198,0.882198553
1416,0.219122898,0.585345012,0.296456801
1417,0.411084323,0.791497543,0.57267983
1418,0.676351207,0.880489517,0.651814325
1419,0.899136326,0.836085086,0.400189215
1420,0.847987304,0.788750877,0.500381481
1421,0.105075228,0.548265023,0.518509476
1422,0.993224891,0.058870205,0.954527421
1423,0.803552355,0.706656087,0.97256386
1424,0.77211829,0.512771996,0.579485458
1425,0.893551439,0.767509995,0.120487075
1426,0.366893521,0.521652882,0.445356609
1427,0.800958281,0.98239082,0.308297983
1428,0.375621815,0.571306497,0.693136387
1429,0.995330668,0.202429273,0.390087588
1430,0.450331126,0.749259926,0.866145817
1431,0.616657002,0.135227515,0.547776727
1432,0.068910794,0.738517411,0.002807703
1433,0.974211859,0.516434217,0.77211829
1434,0.103640858,0.076540422,0.96560564
1435,0.244117557,0.965727714,0.447157201
1436,0.610400708,0.158726768,0.317117832
1437,0.179479354,0.837183752,0.85769219
1438,0.131199072,0.857814264,0.879757073
1439,0.179021577,0.775170141,0.236701559
1440,0.406506546,0.821131016,0.543168432
1441,0.766045106,0.570451979,0.317667165
1442,0.355906858,0.617847224,0.553147984
1443,0.53071688,0.907132176,0.371562853
1444,0.134220405,0.067171239,0.038666952
1445,0.013794366,0.317484054,0.525528733
1446,0.625568407,0.408398694,0.544877468
1447,0.978881191,0.751670888,0.894009217
1448,0.529587695,0.600543229,0.45802179
1449,0.164342174,0.239661855,0.838526566
1450,0.844508194,0.088351085,0.063081759
1451,0.044984283,0.806237983,0.625659963
1452,0.685811945,0.967223121,0.186040834
1453,0.494247261,0.714072085,0.00573748
1454,0.62428663,0.746330149,0.571825312
1455,0.647053438,0.886989959,0.908566546
1456,0.705069124,0.9754326,0.953856014
1457,0.84295175,0.623920408,0.67198706
1458,0.647389142,0.984832301,0.813867611
1459,0.405713065,0.084170049,0.113956114
1460,0.047425764,0.023621326,0.729575488
1461,0.315134129,0.127475814,0.445814386
1462,0.337443159,0.284340953,0.593310343
1463,0.671956542,0.555619984,0.637195959
1464,0.421063875,0.805475021,0.478804895
1465,0.375072481,0.249336222,0.501174963
1466,0.929990539,0.166356395,0.161687063
1467,0.743461409,0.751548814,0.597705008
1468,0.55671865,0.36036256,0.887325663
1469,0.052735984,0.137485885,0.180700095
1470,0.537217322,0.373821223,0.551347392
1471,0.239478744,0.164983062,0.963164159
1472,0.7112949,0.938810389,0.640949736
1473,0.47972045,0.330301828,0.569902646
1474,0.300759911,0.788140507,0.699758904
1475,0.102908414,0.201361126,0.315683462
1476,0.243232521,0.650349437,0.355479598
1477,0.473982971,0.877132481,0.510513627
1478,0.225928526,0.300851466,0.708792383
1479,0.197607349,0.260780663,0.979888302
1480,0.10422071,0.364238411,0.75103
1481,0.392468032,0.655903806,0.022431104
1482,0.791589099,0.359843745,0.08230842
1483,0.970488601,0.627124851,0.730521561
1484,0.590411084,0.830195013,0.163914914
1485,0.969786676,0.732047487,0.602496414
1486,0.92895291,0.407300027,0.286172063
1487,0.146519364,0.257454146,0.799432356
1488,0.197271645,0.488753929,0.990569781
1489,0.361857967,0.101840266,0.36854152
1490,0.463301492,0.929532762,0.474105045
1491,0.926267281,0.065645314,0.399609363
1492,0.921964171,0.94021424,0.156498917
1493,0.11383404,0.664662618,0.518662069
1494,0.612659078,0.336832789,0.723441267
1495,0.653248695,0.793786431,0.4860683
1496,0.856074709,0.539750359,0.204718162
1497,0.270210883,0.767082736,0.073000275
1498,0.636188849,0.391918699,0.624378185
1499,0.421643727,0.065187536,0.97134312
1500,0.413892026,0.089175085,0.096743675
1501,0.346293527,0.163365581,0.367961669
1502,0.22748497,0.40623188,0.566484573
1503,0.591540269,0.713126011,0.115024262
1504,0.038605914,0.09234901,0.320413831
1505,0.379955443,0.735526597,0.270790735
1506,0.74529252,0.922238838,0.566209906
1507,0.681569872,0.978240303,0.306070132
1508,0.731101413,0.544297617,0.398113956
1509,0.782067324,0.816827906,0.583758049
1510,0.875881222,0.101199377,0.97912534
1511,0.606891079,0.66911832,0.955992309
1512,0.244544816,0.721915342,0.389080477
1513,0.204535051,0.462813196,0.60667745
1514,0.821069979,0.534562212,0.940763573
1515,0.731925413,0.879573962,0.722434156
1516,0.289010285,0.945768609,0.479598376
1517,0.144688253,0.5131077,0.326029237
1518,0.605121006,0.697744682,0.879634999
1519,0.706106754,0.355998413,0.781609546
1520,0.589373455,0.781090732,0.254829554
1521,0.504684591,0.788048952,0.200170904
1522,0.594744713,0.765678884,0.946378979
1523,0.551713614,0.109256264,0.368083743
1524,0.140476699,0.646931364,0.746147038
1525,0.824823756,0.263893551,0.008758812
1526,0.825495163,0.008026368,0.702536088
1527,0.97235023,0.364146855,0.301217689
1528,0.503616443,0.302468947,0.847376934
1529,0.409344768,0.570390942,0.735435041
1530,0.228827784,0.483504746,0.912930692
1531,0.350718711,0.440656758,0.71620838
1532,0.487350078,0.178899503,0.194158757
1533,0.063722648,0.653889584,0.952452162
1534,0.353160192,0.251564074,0.785302286
1535,0.404919584,0.660573138,0.719443342
1536,0.057161168,0.025757622,0.099856563
1537,0.661824396,0.950926237,0.675984985
1538,0.672658467,0.820703757,0.500930815
1539,0.971495712,0.873226112,0.186193426
1540,0.817255165,0.840601825,0.64189581
1541,0.262062441,0.914700766,0.161076693
1542,0.078066347,0.051362651,0.380046999
1543,0.88412122,0.694204535,0.419690542
1544,0.908322398,0.550248726,0.492049928
1545,0.99099704,0.239234596,0.604571673
1546,0.642628254,0.233314005,0.5258034
1547,0.416943876,0.05056917,0.890133366
1548,0.66524247,0.413342692,0.585009308
1549,0.413373211,0.624378185,0.224951933
1550,0.257087924,0.554979095,0.290383618
1551,0.261024812,0.126621296,0.772820215
1552,0.878139592,0.611865596,0.218115787
1553,0.607196265,0.425366985,0.688131352
1554,0.227912229,0.684438612,0.407177953
1555,0.502609333,0.303598132,0.503555406
1556,0.000671407,0.000976592,0.676992096
1557,0.662648396,0.031434065,0.347575304
1558,0.431806391,0.680501724,0.13287759
1559,0.572405164,0.187383648,0.070650349
1560,0.149601733,0.485915708,0.97973571
1561,0.823480941,0.316202277,0.267494736
1562,0.120822779,0.952513199,0.242896817
1563,0.633960997,0.318094424,0.261757256
1564,0.238776818,0.994537187,0.834620197
1565,0.989989929,0.004242073,0.498275704
1566,0.971587268,0.487777337,0.224097415
1567,0.380535295,0.654499954,0.584734642
1568,0.091891232,0.514145329,0.403912473
1569,0.801690725,0.297463912,0.572313608
1570,0.472273934,0.06530961,0.508499405
1571,0.708792383,0.428083132,0.080843532
1572,0.877437666,0.162022767,0.968443861
1573,0.019165624,0.60502945,0.689504685
1574,0.241492965,0.674581133,0.091982788
1575,0.238074892,0.459822382,0.749717704
1576,0.709524827,0.757225257,0.086092715
1577,0.4234138,0.720328379,0.560869167
1578,0.372264779,0.858272042,0.381206702
1579,0.144505142,0.533555101,0.803765984
1580,0.758842738,0.863551744,0.338297678
1581,0.95126194,0.289223914,0.379070406
1582,0.39536729,0.197454756,0.612903226
1583,0.27784051,0.91973632,0.472060305
1584,0.71663564,0.771935179,0.258095035
1585,0.286263619,0.913022248,0.884884182
1586,0.955412458,0.658162175,0.689291055
1587,0.030610065,0.643513291,0.571398053
1588,0.956358531,0.390820032,0.533707694
1589,0.623157445,0.72972808,0.997680593
1590,0.793633839,0.018005921,0.773094882
1591,0.927762688,0.590411084,0.563707389
1592,0.236121708,0.51371807,0.081026643
1593,0.824915311,0.817835017,0.979491562
1594,0.131199072,0.091708121,0.486190374
1595,0.405865658,0.043946654,0.318765831
1596,0.286080508,0.432264168,0.079348125
1597,0.691213721,0.265999329,0.600970489
1598,0.046357616,0.97399823,0.055513169
1599,0.750572222,0.748405408,0.300485244
1600,0.123996704,0.363902707,0.563310648
1601,0.557054353,0.252540666,0.277901547
1602,0.939817499,0.019104587,0.249855037
1603,0.660756249,0.090823084,0.396008179
1604,0.443617054,0.662678915,0.665578173
1605,0.939878536,0.978423414,0.647267067
1606,0.681325724,0.775261696,0.451612903
1607,0.408734397,0.496017335,0.105899228
1608,0.918485061,0.282021546,0.103549303
1609,0.454695273,0.797357097,0.551438948
1610,0.532212287,0.592730491,0.706900235
1611,0.064729759,0.627979369,0.314584796
1612,0.765892514,0.458204901,0.003875851
1613,0.71520127,0.387310404,0.899533067
1614,0.436658834,0.124942778,0.097933897
1615,0.754417554,0.491866817,0.359569079
1616,0.414227729,0.083223975,0.658711509
1617,0.440107425,0.306405835,0.374187445
1618,0.775933103,0.440595721,0.281685842
1619,0.41871395,0.030121769,0.618213446
1620,0.617633595,0.736106449,0.307290872
1621,0.483474227,0.777459029,0.452955718
1622,0.179265725,0.965727714,0.53788873
1623,0.044038209,0.306344798,0.33088168
1624,0.861629078,0.840662862,0.536820582
1625,0.007049776,0.044709616,0.712973418
1626,0.485335856,0.975066378,0.170812098
1627,0.832239753,0.870906705,0.879085665
1628,0.403424177,0.919644765,0.395916623
1629,0.514847255,0.146916105,0.887264626
1630,0.447431867,0.850550859,0.608417005
1631,0.278420362,0.401989807,0.237586596
1632,0.790978729,0.412640767,0.815149388
1633,0.966765343,0.449690237,0.642170476
1634,0.277108066,0.8263802,0.042146062
1635,0.625995666,0.215674306,0.818964202
1636,0.204077273,0.027802362,0.427411725
1637,0.691885128,0.781701102,0.543900876
1638,0.618945891,0.439069796,0.951872311
1639,0.667378765,0.739036225,0.429486984
1640,0.461653493,0.095126194,0.383068331
1641,0.318948943,0.517990661,0.183507797
1642,0.050904874,0.401287881,0.359050264
1643,0.358989227,0.539689322,0.555192724
1644,0.038636433,0.890469069,0.252388073
1645,0.443159276,0.45454268,0.928617206
1646,0.704031495,0.118472854,0.152470473
1647,0.219733268,0.005890072,0.696798608
1648,0.936490982,0.399121067,0.610095523
1649,0.248207038,0.817224647,0.271004364
1650,0.094576861,0.566606647,0.329691458
1651,0.981078524,0.270851772,0.971922971
1652,0.750907926,0.487746818,0.39497055
1653,0.801934874,0.249519333,0.238624226
1654,0.763328959,0.749900815,0.498336741
1655,0.458143864,0.474593341,0.703970458
1656,0.780693991,0.952879421,0.638782922
1657,0.244788965,0.122562334,0.840723899
1658,0.814783166,0.457808161,0.48115482
1659,0.110080264,0.957914975,0.215948973
1660,0.521225623,0.415356914,0.658131657
1661,0.589526048,0.010986663,0.015045625
1662,0.950895718,0.53910947,0.367900632
1663,0.25879696,0.481215857,0.548142949
1664,0.386455885,0.52928251,0.302713095
1665,0.350871303,0.678670614,0.045625172
1666,0.092410047,0.412671285,0.858760338
1667,0.434369945,0.063142796,0.31818598
1668,0.003265481,0.474013489,0.354289377
1669,0.72420423,0.41788995,0.920194098
1670,0.182073428,0.03295999,0.241859188
1671,0.816461684,0.531449324,0.442823572
1672,0.921872616,0.198248238,0.669515061
1673,0.531601917,0.086092715,0.595477157
1674,0.26310007,0.029816584,0.850184637
1675,0.23996704,0.380748924,0.939451277
1676,0.085665456,0.384655293,0.160771508
1677,0.654530473,0.683034761,0.639912107
1678,0.426648762,0.240302744,0.339762566
1679,0.734153264,0.03091525,0.526474807
1680,0.90520951,0.604083377,0.208746605
1681,0.17117832,0.813379315,0.221594897
1682,0.722617267,0.352336192,0.634754479
1683,0.063173315,0.079287088,0.241584521
1684,0.278725547,0.627979369,0.600177007
1685,0.918149358,0.877224036,0.911038545
1686,0.626575518,0.878109073,0.881771294
1687,0.238105411,0.64085818,0.795983764
1688,0.404248177,0.367656484,0.584948271
1689,0.694021424,0.333414716,0.266823328
1690,0.157414472,0.176396985,0.257698294
1691,0.467665639,0.370097964,0.883816034
1692,0.726187933,0.409436323,0.145939512
1693,0.825189978,0.878505814,0.673574023
1694,0.239082003,0.742576373,0.975341044
1695,0.517624439,0.258339183,0.16544084
1696,0.860438856,0.613971374,0.075563829
1697,0.310708945,0.885525071,0.400219733
1698,0.400067141,0.484756005,0.329264199
1699,0.946928312,0.800042726,0.143436995
1700,0.841944639,0.749107334,0.952787866
1701,0.267006439,0.946440016,0.348124638
1702,0.404705954,0.205175939,0.127048555
1703,0.189672536,0.621997742,0.649616993
1704,0.538041322,0.624347667,0.613971374
1705,0.889278848,0.861751152,0.457045198
1706,0.909726249,0.005401776,0.348918119
1707,0.951567125,0.169438765,0.162297433
1708,0.571764275,0.696432386,0.212134159
1709,0.649769585,0.921201209,0.238288522
1710,0.740073855,0.833918271,0.379253517
1711,0.889187292,0.542252876,0.672566912
1712,0.598498489,0.613879818,0.457319864
1713,0.951078829,0.81899472,0.403485214
1714,0.87755974,0.895260475,0.654713584
1715,0.041749321,0.075289163,0.317667165
1716,0.279976806,0.67015595,0.132663961
1717,0.952940458,0.04791406,0.057832575
1718,0.756065554,0.139164403,0.07165746
1719,0.983397931,0.756981109,0.501236
1720,0.799432356,0.633625294,0.479567858
1721,0.792077395,0.115451521,0.426587725
1722,0.957335124,0.548570208,0.997375408
1723,0.164525285,0.078951384,0.718314158
1724,0.261177404,0.923123875,0.545701468
1725,0.912961211,0.425946837,0.583300272
1726,0.900662252,0.445020905,0.228308969
1727,0.412060915,0.411786248,0.804132206
1728,0.819116794,0.598101749,0.089571825
1729,0.728873562,0.172521134,0.1490524
1730,0.620746483,0.530655843,0.739616077
1731,0.055970946,0.499252297,0.825739311
1732,0.877071444,0.132053591,0.13574633
1733,0.331797235,0.082766198,0.431012909
1734,0.226935636,0.885158849,0.569139683
1735,0.65211951,0.165715506,0.334727012
1736,0.205542161,0.437635426,0.773888363
1737,0.469801935,0.361308634,0.969145787
1738,0.137974181,0.636432997,0.680257576
1739,0.768883328,0.830408643,0.200170904
1740,0.31797235,0.1126133,0.295907468
1741,0.510696738,0.67363506,0.959807123
1742,0.686025575,0.524063845,0.146671957
1743,0.807641835,0.921506394,0.740318003
1744,0.95065157,0.375530259,0.264717551
1745,0.610950041,0.51454207,0.525345622
1746,0.183172094,0.073976867,0.503494369
1747,0.324747459,0.785058138,0.371745964
1748,0.989776299,0.658986175,0.608386486
1749,0.808435316,0.805413984,0.297952208
1750,0.045136876,0.60319834,0.607867672
1751,0.824549089,0.181127354,0.49528489
1752,0.68959624,0.330576495,0.333140049
1753,0.257393109,0.063203833,0.286538285
1754,0.064821314,0.773308512,0.853205969
1755,0.49140904,0.962187567,0.836451308
1756,0.525437178,0.508865627,0.949919126
1757,0.325266274,0.986114078,0.495925779
1758,0.430494095,0.911862545,0.080690939
1759,0.830561235,0.026276437,0.960051271
1760,0.524918363,0.444349498,0.206732383
1761,0.769157994,0.798303171,0.266457106
1762,0.581347087,0.819696646,0.031922361
1763,0.685201575,0.14004944,0.177343059
1764,0.421857356,0.433271279,0.222266305
1765,0.711355937,0.198828089,0.803399762
1766,0.495223853,0.283516953,0.685995056
1767,0.599963378,0.723929563,0.564409314
1768,0.475814081,0.733542894,0.61281167
1769,0.632374035,0.257393109,0.863917966
1770,0.501388592,0.012421033,0.32535783
1771,0.998352,0.194341868,0.310617389
1772,0.301583911,0.451368755,0.707754753
1773,0.100314341,0.101229896,0.071749016
1774,0.212500381,0.216742454,0.6740318
1775,0.143559069,0.956511124,0.116153447
1776,0.552293466,0.867305521,0.446211127
1777,0.45536668,0.736716819,0.827234718
1778,0.669545579,0.548448134,0.951445051
1779,0.3513596,0.64085818,0.856746117
1780,0.799462874,0.170415357,0.049531541
1781,0.167973876,0.849574267,0.281502731
1782,0.293343913,0.621448408,0.186376537
1783,0.423444319,0.67772454,0.234900967
1784,0.454420606,0.06961272,0.062410352
1785,0.089754936,0.927396466,0.344492935
1786,0.736564226,0.830835902,0.634479812
1787,0.770378735,0.80364391,0.636402478
1788,0.074282052,0.250434889,0.857356487
1789,0.315775018,0.547959838,0.194372387
1790,0.229682302,0.689718314,0.642597736
1791,0.192754906,0.592822047,0.910306101
1792,0.89660329,0.146549883,0.195379498
1793,0.876613666,0.17752617,0.258095035
1794,0.515030366,0.402356029,0.804589984
1795,0.789361248,0.608020264,0.291726432
1796,0.945829646,0.994232002,0.937711722
1797,0.979583117,0.322641682,0.130954924
1798,0.962309641,0.89230018,0.751792962
1799,0.960722678,0.264076662,0.185949278
1800,0.556657613,0.63881344,0.500656148
1801,0.017303995,0.378887295,0.404766991
1802,0.95965453,0.00430311,0.421735282
1803,0.977629933,0.998413038,0.032441176
1804,0.656147954,0.06204413,0.149510178
1805,0.062929167,0.021149327,0.872798853
1806,0.173741874,0.099246193,0.149540696
1807,0.08230842,0.841364788,0.967894528
1808,0.650196844,0.098727378,0.723197119
1809,0.069948424,0.478347118,0.080324717
1810,0.772911771,0.75981933,0.425000763
1811,0.592089602,0.981383709,0.50675985
1812,0.256630146,0.3116245,0.884609516
1813,0.496169927,0.536606952,0.689870907
1814,0.206488235,0.826502274,0.659566027
1815,0.973235267,0.417432173,0.958098086
1816,0.129764702,0.493087558,0.49037141
1817,0.570207831,0.614947966,0.629474776
1818,0.63533433,0.48258919,0.806848354
1819,0.354655599,0.293588061,0.797601245
1820,0.619495224,0.762871181,0.17300943
1821,0.919431135,0.756797998,0.492934965
1822,0.605639821,0.606494339,0.180333872
1823,0.4496292,0.008575701,0.713217566
1824,0.50901822,0.72994171,0.730094302
1825,0.777581103,0.881405072,0.160802026
1826,0.061159093,0.110477004,0.312265389
1827,0.354503006,0.694814905,0.543717765
1828,0.074678793,0.68776513,0.41358684
1829,0.491683706,0.138523515,0.110782189
1830,0.287026582,0.484603412,0.196935942
1831,0.193090609,0.160039064,0.828119755
1832,0.312051759,0.311349834,0.71355327
1833,0.546311838,0.710867641,0.386455885
1834,0.878719443,0.2641377,0.763054292
1835,0.075533311,0.885860775,0.18570513
1836,0.671468245,0.825251015,0.729453413
1837,0.824152348,0.906826991,0.692739647
1838,0.330301828,0.640095218,0.917722098
1839,0.340372936,0.176396985,0.244422742
1840,0.147465438,0.110629597,0.723319193
1841,0.32166509,0.888698996,0.587145604
1842,0.335764641,0.930478835,0.00695822
1843,0.548570208,0.051454207,0.337168493
1844,0.065157018,0.720999786,0.948332163
1845,0.038819544,0.879024628,0.235724967
1846,0.396649068,0.132175665,0.035889767
1847,0.198217719,0.977141636,0.684194464
1848,0.407788324,0.274544511,0.346293527
1849,0.260963775,0.189153722,0.701834162
1850,0.83025605,0.271340068,0.492080447
1851,0.628772851,0.028412732,0.280739769
1852,0.028931547,0.192297128,0.20822779
1853,0.952360607,0.914151433,0.237006745
1854,0.771965697,0.77129429,0.116580706
1855,0.083315531,0.577074496,0.208410901
1856,0.593462935,0.250801111,0.391644032
1857,0.479598376,0.637073885,0.542680136
1858,0.265449995,0.55711539,0.46580401
1859,0.398052919,0.09848323,0.589220862
1860,0.590441603,0.917935728,0.187841426
1861,0.384197516,0.987121189,0.471175268
1862,0.034638508,0.114932707,0.608172857
1863,0.287118137,0.191778314,0.900784326
1864,0.26227607,0.940458388,0.433851131
1865,0.42219306,0.394665365,0.134861293
1866,0.030762658,0.225287637,0.799249245
1867,0.692312387,0.406262398,0.871730705
1868,0.793572802,0.152806177,0.961882382
1869,0.590624714,0.887813959,0.892635884
1870,0.348857082,0.588976714,0.479232154
1871,0.165562914,0.968230232,0.676015503
1872,0.603442488,0.974974822,0.980559709
1873,0.35871456,0.273110141,0.181432539
1874,0.606952116,0.06408887,0.436384167
1875,0.753807184,0.002227851,0.644611957
1876,0.08517716,0.568254646,0.481643117
1877,0.823145238,0.54545732,0.6629841
1878,0.382091739,0.733603931,0.480239265
1879,0.354075747,0.339976196,0.213690603
1880,0.636860256,0.118839076,0.265633106
1881,0.00552385,0.869472335,0.653096103
1882,0.796624653,0.521042512,0.468306528
1883,0.008514664,0.51084933,0.327768792
1884,0.326761681,0.216284677,0.680562761
1885,0.011932737,0.977752007,0.303323466
1886,0.848506119,0.574510941,0.030152287
1887,0.107303079,0.007934812,0.016754662
1888,0.037324137,0.796899319,0.667134617
1889,0.271523179,0.328165532,0.503128147
1890,0.579790643,0.136478774,0.832392346
1891,0.968565935,0.423261208,0.365581225
1892,0.431287576,0.61998352,0.204504532
1893,0.574816126,0.865169225,0.971587268
1894,0.676595355,0.11896115,0.728354747
1895,0.764030885,0.545609912,0.595080416
1896,0.583849605,0.74651326,0.750175481
1897,0.129123814,0.727927488,0.507187109
1898,0.594378491,0.102359081,0.636555071
1899,0.259285257,0.015411847,0.473067415
1900,0.624774926,0.987945189,0.767479476
1901,0.350505081,0.750022889,0.86486404
1902,0.802453688,0.976958525,0.491134373
1903,0.336985382,0.629688406,0.774132511
1904,0.233649709,0.795007172,0.93508713
1905,0.610553301,0.093325602,0.228186895
1906,0.241462447,0.945646535,0.108462783
1907,0.772026734,0.891140477,0.00695822
1908,0.332987457,0.554307688,0.131748405
1909,0.657338176,0.860896634,0.746757408
1910,0.587450789,0.106997894,0.313577685
1911,0.227637562,0.895413068,0.128391369
1912,0.821649831,0.7620777,0.790185247
1913,0.928708762,0.031647694,0.106082339
1914,0.41605884,0.336924345,0.169804987
1915,0.940946684,0.149784845,0.461897641
1916,0.693441572,0.043580432,0.713675344
1917,0.476912748,0.56163213,0.599841304
1918,0.861415448,0.687795648,0.656178472
1919,0.066194647,0.417218543,0.54033021
1920,0.384380627,0.487044893,0.94982757
1921,0.723410749,0.99447615,0.672750023
1922,0.862331004,0.02417066,0.635364849
1923,0.145817438,0.179601428,0.091250343
1924,0.691763054,0.260536515,0.813959166
1925,0.762535478,0.425763726,0.402813807
1926,0.590533158,0.113650929,0.456678976
1927,0.676320688,0.814050722,0.883480331
1928,0.109530931,0.981231117,0.657429731
1929,0.432508316,0.164494766,0.891872921
1930,0.154148991,0.891201514,0.037385174
1931,0.239173559,0.075411237,0.653584399
1932,0.923581652,0.804925687,0.473158971
1933,0.873043001,0.935636464,0.032929472
1934,0.170293283,0.116214484,0.766624958
1935,0.164860988,0.979857784,0.831476791
1936,0.910000916,0.705282754,0.933347575
1937,0.787835322,0.967253639,0.623645741
1938,0.300607318,0.141178625,0.074770348
1939,0.19861446,0.681691946,0.283394879
1940,0.981292154,0.911313211,0.952177496
1941,0.131107517,0.80651265,0.293435469
1942,0.343455306,0.010010071,0.013214515
1943,0.137058626,0.439039277,0.791405988
1944,0.623004852,0.971556749,0.367870113
1945,0.436445204,0.207647938,0.214819788
1946,0.976439711,0.605456709,0.687185278
1947,0.904263436,0.26044496,0.487533189
1948,0.465620899,0.414166692,0.837702567
1949,0.507126072,0.936063723,0.065736869
1950,0.743095187,0.063966796,0.886013367
1951,0.035981323,0.327097385,0.962462233
1952,0.834528642,0.471419416,0.539292581
1953,0.686574908,0.832026124,0.213385418
1954,0.377452925,0.176946318,0.754417554
1955,0.04095584,0.784356212,0.265999329
1956,0.622547075,0.837397382,0.772759178
1957,0.427564318,0.97830134,0.586870937
1958,0.06039613,0.997222816,0.848536637
1959,0.607684561,0.995880001,0.519608142
1960,0.328379162,0.927610096,0.056672872
1961,0.378917814,0.31449324,0.208502457
1962,0.701132237,0.368877224,0.420514542
1963,0.125797296,0.854579302,0.358287301
1964,0.604815821,0.609363079,0.812067019
1965,0.708731346,0.542985321,0.851802118
1966,0.837916196,0.6003296,0.275154881
1967,0.490829188,0.24405652,0.922055727
1968,0.160466323,0.871578112,0.227973266
1969,0.882534257,0.668996246,0.795281838
1970,0.251899777,0.998229926,0.04300058
1971,0.660359508,0.243812372,0.614276559
1972,0.358806116,0.402722251,0.402569658
1973,0.61528367,0.019775994,0.140720847
1974,0.887234107,0.481429487,0.212714011
1975,0.931669057,0.172795801,0.346873379
1976,0.358073672,0.545884579,0.353038118
1977,0.215979492,0.085726493,0.664632099
1978,0.17178869,0.994384594,0.767265847
1979,0.408001953,0.064210944,0.490401929
1980,0.136173589,0.599230934,0.988891263
1981,0.043763543,0.027497177,0.671529283
1982,0.33210242,0.937223426,0.767235328
1983,0.623798334,0.666066469,0.24774926
1984,0.243934446,0.931394391,0.641376995
1985,0.293588061,0.193090609,0.818201239
1986,0.79586169,0.332865383,0.725394452
1987,0.796319468,0.560441908,0.670888394
1988,0.63063448,0.879573962,0.243751335
1989,0.831385235,0.488265633,0.377056185
1990,0.276375622,0.949034089,0.115634632
1991,0.673146764,0.496078372,0.038361766
1992,0.385570849,0.899838252,0.755363628
1993,0.29627369,0.94430372,0.908108768
1994,0.63246559,0.093752861,0.860805078
1995,0.444380016,0.527420881,0.813562426
1996,0.739524522,0.938200018,0.923642689
1997,0.18939787,0.326731162,0.807458724
1998,0.09704886,0.30405591,0.142521439
1999,0.687612537,0.053895688,0.901058992
2000,0.169469283,0.490920743,0.978026673
2001,0.167790765,0.12900174,0.701834162
2002,0.969115268,0.645344401,0.377239296
2003,0.815210425,0.353648488,0.421155431
2004,0.950773644,0.323221534,0.348918119
2005,0.261909848,0.79442732,0.15744499
2006,0.362041078,0.841334269,0.701895199
2007,0.992065188,0.704824976,0.720480972
2008,0.000274667,0.314859462,0.006103702
2009,0.235908078,0.510361034,0.672048097
2010,0.102511673,0.952665792,0.813074129
2011,0.992980743,0.688863796,0.837458419
2012,0.354350414,0.4013184,0.509720145
2013,0.809259316,0.418774987,0.418897061
2014,0.373332926,0.82290109,0.503707999
2015,0.968108158,0.768822291,0.14209418
2016,0.125125889,0.079622791,0.368114261
2017,0.958281198,0.586260567,0.71150853
2018,0.194372387,0.011200293,0.740440077
2019,0.585436567,0.737113559,0.368053224
2020,0.279244362,0.44737083,0.79607532
2021,0.016693625,0.577532273,0.657887509
2022,0.334940641,0.429822687,0.625873592
2023,0.518967254,0.126010926,0.75594348
2024,0.082674642,0.243354595,0.467024751
2025,0.793694876,0.976439711,0.972808008
2026,0.751701407,0.405468917,0.08948027
2027,0.751243629,0.174779504,0.526902066
2028,0.555009613,0.859492782,0.353465377
2029,0.428113651,0.697805719,0.417218543
2030,0.145695364,0.383373516,0.650685141
2031,0.659321879,0.447279275,0.404980621
2032,0.777520066,0.79155858,0.248542741
2033,0.198126164,0.434003723,0.833307901
2034,0.732261116,0.992492447,0.097720267
2035,0.352336192,0.693563646,0.407025361
2036,0.39844966,0.498733482,0.0634785
2037,0.004394665,0.080324717,0.243781854
2038,0.817499313,0.69103061,0.426740318
2039,0.23014008,0.049501022,0.618884854
2040,0.179235206,0.139591662,0.493881039
2041,0.745933409,0.482253487,0.984923856
2042,0.275154881,0.710501419,0.884029664
2043,0.231147191,0.168218024,0.176824244
